40071	10290177	"The Oddessa Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290177"	" GRT "	-84.81243	33.02766
40211	10305927	"Mcgill"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305927"	" AU "	-84.48322	34.20433
40783	10067496	"Helms Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067496"	" FE_PYR "	-84.96433	33.86287
40901	10083740	"Martin Mining Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083740"	" AU "	-84.08601	34.93622
40902	10083796	"Parker Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083796"	" AU "	-83.56239	33.61684
41026	10100541	"Maynas Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100541"	" AU "	-83.8166	34.31123
41159	10119407	"Berry School Shale Pit"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119407"	" CLY "	-85.20464	34.29013
41339	10143738	"Newton Placer Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143738"	" AU "	-83.61519	34.95291
41340	10143818	"Cliff Middlebrooks Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143818"	" MIC "	-84.19271	32.94516
41342	10144025	"Dr. L B Robson Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144025"	" CLY_K "	-82.95267	32.94186
41834	10207358	"Plant No. 7"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207358"	" CLY "	-84.50102	33.82264
42080	10240988	"Nulsen"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240988"	" FE "	-84.74963	34.13953
42081	10241105	"Reeds Mountain Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241105"	" S FE "	-85.13414	33.69984
42266	10265280	"Grady Mine No. 2"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265280"	" FE "	-85.17134	33.99844
42453	10290016	"Gilbralter Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290016"	" CLY_K "	-83.21518	32.89656
42623	60000969	"White County Occurrences"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000969"	" AU "	-83.7499	34.66682
43071	10055298	"Mullite Company of America"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055298"	" AL "	-84.08051	32.18488
43072	10055311	"Huber Pit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10055311"	" SDG "	-83.55409	32.69457
43159	10067494	"Shirley Mine"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067494"	" FE_PYR "	-84.80636	33.89081
43277	10083730	"Missing Link Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083730"	" AU "	-84.09991	34.41403
43396	10100390	"Conner Placer"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100390"	" AU "	-83.63179	33.68574
43711	10143976	"Shaffer Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143976"	" CU "	-84.41772	34.96431
43712	10144005	"Hog Creek Corundum Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144005"	" ABR_C "	-83.7916	34.94981
43714	10144182	"Unnamed Iron Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144182"	" FE "	-84.74413	34.13433
43907	10168428	"May Davis Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168428"	" MIC "	-84.35552	34.40203
44114	10192330	"Rider Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192330"	" AU "	-83.998	34.54232
44285	10215717	"Woodward Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215717"	" GRF "	-84.74663	34.10933
44288	10216235	"Unnamed Barium Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216235"	" BA "	-84.78243	34.16793
44292	10216879	"Edgar Mill"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216879"	" CLY_K "	-83.21298	32.84326
44398	10231552	"Feldspar Corp. Jasper Quarry B"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231552"	" FLD "	-83.7582	33.23325
44462	10240683	"Lithonia Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240683"	" STN_C "	-84.07071	33.69454
44620	10265664	"Pittsburg-Georgia Mining Company"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265664"	" MN "	-84.75883	34.12073
44621	10265720	"Wren Pit No. 3"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265720"	" SDG "	-82.07625	33.42545
44822	10289548	"Sugar Valley Land Co Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289548"	" FE "	-85.05804	34.63572
44827	10290215	"Preacher Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290215"	" AU "	-83.976	34.52292
44955	10305414	"Ada Mrs W M Raburn Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305414"	" S "	-85.06464	33.72094
44962	10305845	"Jones"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305845"	" AU "	-83.68459	34.70842
45625	10083734	"Mccloud Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083734"	" AU "	-84.20551	34.71122
45626	10083765	"Tahloneka Branch (Winfield Branch)"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083765"	" AU "	-84.0041	34.53122
45920	10118941	"Kaolin Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118941"	" CLY_K "	-83.00928	32.99236
46105	10144136	"R L Veal & W L Gladdin Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144136"	" CLY_K "	-82.95708	32.99826
46303	10168019	"Larey Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168019"	" BA "	-84.76683	34.14573
46309	10168551	"Mchenry Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168551"	" MN "	-85.32665	34.08013
46422	10184267	"Clay Preparation Plant"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10184267"	" CLY_FR "	-81.98655	33.43455
46476	10192193	"Douglas Prospects"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192193"	" MN "	-85.04684	33.85324
46477	10192238	"Hedden Placer Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192238"	" AU "	-83.17458	34.97731
46666	10216089	"M L Gaines Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216089"	" MIC "	-82.80427	34.23953
46671	10216466	"Tripp Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216466"	" AU "	-84.62852	34.11343
46827	10240660	"Weston and Brooker Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240660"	" STN_C "	-82.62046	33.50765
46981	10265247	"Alta Maha River Pit and Dredge"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265247"	" SDG "	-81.35843	31.321
46983	10265493	"Ritch Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265493"	" AL "	-85.13744	34.16653
46984	10265668	"Unnamed Gold Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265668"	" AU "	-84.65932	34.10433
46985	10265691	"Jennings Lot"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265691"	" MN "	-85.32415	34.09373
46986	10265738	"Unnamed Iron Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265738"	" FE "	-84.77633	34.17573
46987	10265766	"Pine Mountain Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265766"	" GRT "	-84.08741	33.71204
46988	10265780	"Watters Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265780"	" AL "	-85.07414	34.30453
47189	10289510	"No. 1 Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289510"	" CLY_K "	-83.41879	32.79796
47190	10289709	"Smith Prospect No. 1"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289709"	" AL "	-84.73573	32.88326
47310	10305851	"Franco-American"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305851"	" AU "	-83.7388	34.68622
47818	10064727	"Unnamed Sand Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10064727"	" SDG "	-83.38069	32.23688
47967	10083669	"J.L.Davis Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083669"	" AU "	-84.96663	33.70014
47968	10083790	"No Name"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083790"	" AU "	-83.8957	33.50845
47976	10084708	"Nichols Placer"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084708"	" AU "	-83.46239	34.63762
48243	10118972	"Rev. Thaddeus Persons Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118972"	" MIC "	-84.09661	32.91706
48246	10119058	"H.M. Shellhorse Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119058"	" FE "	-84.68493	34.44263
48248	10119246	"Porter-Shippen Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119246"	" FE "	-85.30524	34.09703
48249	10119385	"Cartersville Operation"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119385"	" BA CA "	-84.78603	34.14573
48424	10144019	"Ga Kaolin Mine 70"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144019"	" CLY_K "	-83.28959	32.74097
48596	10168634	"Ga Kaolin Mine 43,Pitb"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168634"	" CLY_K "	-83.43569	32.84406
48981	10215884	"Adams Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215884"	" MIC "	-82.98707	34.15403
48987	10216481	"Krebs"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216481"	" FE "	-84.75993	34.15873
49154	10240697	"Crisson Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240697"	" AU "	-83.9668	34.55732
49352	10265641	"Baum Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265641"	" AL "	-83.15568	32.79296
49353	10265759	"Newton County Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265759"	" STN_C "	-83.8749	33.65434
49551	10288789	"Lots 828, 829, and 830"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10288789"	" FE "	-84.72603	34.12903
49682	10305828	"Wellborn Hill"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305828"	" AU "	-83.9193	34.98341
49683	10305944	"W. Poor's"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305944"	" AU "	-84.58927	34.13107
50243	10061562	"Unnamed Sand Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10061562"	" SDG "	-83.22818	32.38957
50284	10067861	"Tallapoosa Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067861"	" FE_PYR ZN "	-85.08324	33.85014
50396	10083668	"Hixon"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083668"	" AU "	-84.96663	33.73344
50398	10083755	"Allatoona Vein"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083755"	" AU AG "	-84.68053	34.11683
50399	10083782	"Clark and Hill Properties"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083782"	" AU "	-84.98324	33.45015
50405	10084688	"Unknown, Prospect"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084688"	" AU "	-82.99297	34.39453
50646	10119056	"Briar Patch Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119056"	" AU "	-83.9952	34.48982
50648	10119540	"Adkins Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119540"	" AL "	-83.22318	32.83956
50850	10143876	"Very Best Blue Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143876"	" GRT "	-82.96237	33.95324
50853	10143991	"Tahloneka Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143991"	" AU "	-83.9649	34.53842
50854	10144246	"Harris City Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144246"	" STN_C "	-84.73243	32.96236
51042	10168039	"Kaolin Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168039"	" CLY_K "	-83.33319	32.90016
51044	10168237	"Warthen Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168237"	" FE "	-85.28434	34.80122
51231	10192042	"Stoner-Caldwell Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192042"	" FE "	-85.36305	34.92932
51232	10192347	"Rock Branch Church Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192347"	" MIC "	-82.82457	34.23593
51391	10216265	"Unnamed Ocher Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216265"	" FE "	-84.77103	34.14183
51733	10265178	"Reed Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265178"	" FE "	-85.29104	34.03014
51902	10289324	"Cemetery Hill Iron Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289324"	" FE "	-84.75683	34.10763
51903	10289394	"Scott Prospects"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289394"	" AL "	-84.90183	34.31233
51905	10289814	"Corley Prospects"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289814"	" MIC "	-84.26381	32.86456
51906	10289861	"Tilton Plant"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289861"	" STN_C "	-84.93523	34.65982
52025	10305888	"R.C. Wood"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305888"	" AU "	-83.9221	34.56952
52940	10118861	"Lawson Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118861"	" STN_C "	-83.52379	32.70407
52941	10119076	"Laurel Creek Olivine Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119076"	" MG ASB VRM "	-83.17548	34.94591
53467	10191791	"Chambers Mine Pit J"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10191791"	" CLY_K "	-82.92177	33.03046
53469	10191846	"Carter Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10191846"	" BE "	-83.50659	33.72954
53470	10191914	"Bowen Lot"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10191914"	" AU "	-83.9888	34.52482
53651	10215898	"Unnamed Gold Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215898"	" AU "	-84.68633	34.11733
53657	10216259	"Farrar Tripoli Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216259"	" STN_C "	-84.83803	34.74072
53855	10240913	"Reservoir Hill Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240913"	" BA "	-84.78213	34.16043
53857	10241216	"Alexander Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241216"	" MIC "	-82.80767	34.23043
54053	10265871	"Putnam Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265871"	" AU "	-84.53412	34.16873
54221	10289173	"Lot 761"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289173"	" FE "	-84.74303	34.13763
54228	10289722	"Galite #1"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289722"	" STN_C "	-84.05491	33.98844
54356	10305894	"Longstreet Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305894"	" AU "	-83.8193	34.35843
54357	10305897	"Magic"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305897"	" AU "	-84.09991	34.41403
54358	10305990	"Prater Mine"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305990"	" AU "	-83.8749	34.37513
54359	10306006	"Lassetter"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10306006"	" AU "	-84.96663	33.73344
55032	10083728	"Scott (Old Steele)"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083728"	" AU "	-84.19711	34.42093
55033	10083810	"Bussey Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083810"	" AU "	-82.28595	33.75014
55037	10083984	"Cherokee Iron Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083984"	" FE "	-84.50552	34.30703
55042	10084464	"Mcfarland Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084464"	" FE "	-85.31934	34.96262
55330	10118814	"Dallas York Tripoli Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118814"	" STN "	-85.38995	34.57822
55521	10143762	"Catoosa Mining Co Prospects"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143762"	" MN "	-85.04804	34.85012
55523	10144211	"Burns Brick Co Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144211"	" CLY "	-83.6213	32.83436
55524	10144260	"Munford"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144260"	" MN "	-84.76163	34.17203
55708	10167956	"Unnamed Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10167956"	" AL "	-84.96353	34.28203
55711	10168580	"Dobbs Estate"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168580"	" MN "	-84.73993	34.13763
55879	10192073	"Harpers Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192073"	" GRT "	-82.98567	33.90654
55880	10192370	"No. 1 Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192370"	" CLY_K "	-83.01318	32.96186
55999	10207961	"Unnamed Manganese Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207961"	" MN "	-84.69273	34.28323
56055	10215858	"Unnamed Marble Quarry"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215858"	" STN_C "	-84.36552	34.40593
56058	10216437	"Cohutta Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216437"	" TLC "	-84.71663	34.76182
56244	10241000	"Dewey Rose Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241000"	" MIC "	-82.95797	34.17153
56246	10241394	"Latham Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10241394"	" AU "	-84.39572	34.27593
56419	10265658	"Barrow Stone Co"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265658"	" STN_C "	-83.8246	34.03123
56421	10265932	"Lot 8"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265932"	" AL "	-84.95933	34.34183
56595	10290139	"Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290139"	" AL CLY_K "	-84.05661	32.18238
57251	10064732	"Unnamed Sand Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10064732"	" SDG "	-83.5793	31.77189
57274	10067499	"A. C. Watkins Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067499"	" FE_PYR AU "	-84.94993	33.75014
57667	10118811	"Dishroom Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118811"	" MBL "	-84.32801	34.43043
57669	10118904	"No Name-Lots 604,605 Mine"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118904"	" BA "	-84.77243	34.15153
57670	10119009	"Barber's Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119009"	" GRT "	-84.08741	33.71264
57851	10143684	"Cuzzort Property"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143684"	" FE "	-85.30824	34.09933
57852	10143759	"Unnamed Iron Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143759"	" FE "	-84.72553	34.28123
57855	10144060	"Ralston  Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144060"	" AU "	-84.02101	34.56952
57856	10144196	"Big Ledge Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144196"	" STN_C "	-84.10271	33.72764
57858	10144329	"Peerless Extra Blue Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144329"	" GRT "	-82.91547	34.13683
57859	10144375	"Mine Number 2"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144375"	" STN_C "	-84.50772	34.57402
58040	10168408	"Johnston & Garrett Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168408"	" SDG "	-84.67213	33.65594
58205	10192047	"Bartow No 3 Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10192047"	" FE "	-84.74243	34.12013
58376	10215712	"Lots 400 and 401"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215712"	" MN "	-84.74213	34.17093
58377	10215745	"M M Cole Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215745"	" MIC "	-84.51322	34.08263
58380	10215807	"Unnamed Iron Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215807"	" FE "	-84.75493	34.19683
58382	10216036	"Forest Park Quarry"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216036"	" STN_C "	-84.39802	33.60045
58383	10216140	"Unnamed Iron Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216140"	" FE "	-84.76073	34.19183
58386	10216353	"Vincent Property"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216353"	" FE "	-84.97743	34.17593
58387	10216430	"E B Butler Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10216430"	" MIC "	-83.9305	33.16266
58564	10240717	"Track Rock Corundum Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10240717"	" ABR_C "	-83.911	34.88092
58767	10265340	"C B Mills Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265340"	" CLY_K "	-82.98208	33.03626
58769	10265415	"Mulcoa Plant Number 2"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10265415"	" AL "	-84.10681	32.15578
58941	10289530	"Anglo-American Wilkinson Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10289530"	" CLY_K "	-83.36299	32.82456
59065	10305838	"Old T. Leadford"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305838"	" AU "	-83.7763	34.63072
59635	10067493	"Berg Prospect"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067493"	" FE_PYR CU "	-84.79911	33.8988
59747	10083773	"No Name"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083773"	" AU "	-85.11664	33.79934
59873	10100410	"D. Martin's Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10100410"	" FE "	-85.40415	34.96122
60010	10118850	"Stewart Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118850"	" FE "	-84.79823	32.05018
60011	10119014	"Clinchfield Mine"	"Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119014"	" STN_C "	-83.6332	32.41267
60199	10143674	"Cherokee Barite"	"Unknown"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143674"	" FE "	-84.76743	34.16593
60200	10143794	"Bell Cochran Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143794"	" MIC "	-83.7757	33.19095
60202	10143950	"H P Blackmon Prospect"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10143950"	" S "	-85.09744	33.84764
60203	10144090	"Unnamed Ocher Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10144090"	" FE "	-84.77383	34.14323
60404	10168394	"E.J. Kleckley Property"	"Prospect"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168394"	" AL "	-84.18181	32.27848
60406	10168533	"Unnamed Marble Mine"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168533"	" MBL "	-84.50682	34.56432
60408	10168579	"Estelle Mining Comp"	"Past Producer"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10168579"	" FE "	-85.37965	34.71072
60766	10215709	"Isam Sanders Deposit"	"Occurrence"	"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215709"	" MIC "	-82.98877	34.35733
