70481	"10265767"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
70505	"10168043"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
70515	"10191975"	1	"Barium-Barite"	"BA"	"Non-metallic"	"Barium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
70516	"10191976"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
70603	"10240785"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
70751	"10168184"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
70791	"10240787"	2	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
70947	"10167977"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
71104	"10241035"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
71127	"10143696"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71257	"10144316"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71269	"10144312"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71475	"10265766"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
71509	"10281315"	1	"Clay"	"CLY"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:27"
71516	"10265170"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
71607	"10241343"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
71696	"10241038"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
71724	"10144202"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71725	"10144202"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71736	"10143705"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
71802	"10168180"	2	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
71816	"10240789"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
72270	"10265757"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
72504	"10183895"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:45"
72610	"10241391"	1	"Gemstone"	"GEM"	"Non-metallic"	"Gemstones"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
72749	"10143701"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
72948	"10241037"	1	"Clay"	"CLY"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
73107	"10265735"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
73693	"10184072"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:45"
73694	"10168181"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
74041	"10265772"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
74124	"10265242"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
74125	"10265244"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
74916	"10168299"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
74917	"10168299"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
74918	"10168301"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:39"
74931	"10265768"	1	"Clay"	"CLY"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
75094	"10241288"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
75521	"10241004"	1	"Clay"	"CLY"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
75562	"10305513"	1	"Barium-Barite"	"BA"	"Non-metallic"	"Barium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:36"
75869	"10265251"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
75870	"10265251"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
75901	"10240944"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
75902	"10240944"	2	"Sulfur"	"S"	"Non-metallic"	"Sulfur"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
75931	"10305260"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:36"
75939	"10265254"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
76117	"10144277"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:30"
76229	"10241424"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
76535	"10241005"	1	"Gold"	"AU"	"Metallic"	"Gold"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
76666	"10216355"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:58"
76702	"10119424"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
77081	"10241179"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
77268	"10288696"	1	"Marble, Dimension"	"MBL"	"Non-metallic"	"Stone, Dimension"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:30"
77353	"10216359"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:58"
77396	"10240737"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
77812	"10265910"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
77871	"10119478"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
77964	"10183876"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:45"
78173	"10143651"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
78868	"10144078"	1	"Cobalt"	"CO"	"Metallic"	"Cobalt"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
79132	"10265303"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
79364	"10240733"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
79516	"10265459"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
79595	"10143709"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
79799	"10240734"	1	"Chromium"	"CR"	"Metallic"	"Chromium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
79863	"10240734"	2	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
79918	"10265305"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
79961	"10191791"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
80148	"10119076"	2	"Magnesite"	"MG"	"Metallic"	"Magnesium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
80474	"10265932"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
80650	"10143758"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
80745	"10265934"	1	"Fire Clay (Refractory)"	"CLY_FR"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
80746	"10265935"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
80747	"10265936"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
80912	"10191792"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
81305	"10240988"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
81306	"10240988"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
81546	"10265925"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
81615	"10265926"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
81616	"10265929"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
81621	"10184267"	1	"Fire Clay (Refractory)"	"CLY_FR"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:45"
81833	"10191788"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
81905	"10265918"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
81907	"10265927"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
82028	"10240993"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82029	"10240993"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82173	"10265859"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
82182	"10191667"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:48"
82218	"10241026"	1	"Barium-Barite"	"BA"	"Non-metallic"	"Barium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82282	"10241027"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82283	"10241031"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82938	"10241028"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
82976	"10118836"	7	"Water, Free"	"H2O"	"Non-metallic"	"Water, Free"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:37"
83037	"10265235"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
83079	"10265657"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
83221	"10265913"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
83239	"10241381"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
83282	"10241334"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
83367	"10241375"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
83645	"10241029"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
83689	"10168512"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:38"
84136	"10240827"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
84153	"10241376"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
84154	"10241376"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
85450	"10241017"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
85485	"10240830"	1	"Beryllium"	"BE"	"Metallic"	"Beryllium"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
85486	"10240830"	2	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
85535	"10265658"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
85962	"10265656"	1	"Dolomite"	"DOL"	"Non-metallic"	"Stone, Dimension"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
86257	"10240663"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
86977	"10241014"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
87798	"10265491"	1	"Gold"	"AU"	"Metallic"	"Gold"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
87823	"10265723"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
87824	"10265723"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
87959	"10241105"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
87960	"10241105"	2	"Sulfur"	"S"	"Non-metallic"	"Sulfur"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
88174	"10265727"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88175	"10265728"	1	"Sand and Gravel, Construction"	"SDG"	"Non-metallic"	"Sand and Gravel"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88176	"10265729"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88234	"10240668"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
88235	"10240671"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
88594	"10265834"	1	"Barium-Barite"	"BA"	"Non-metallic"	"Barium"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88816	"10265724"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88817	"10265724"	2	"Ball Clay"	"CLY_BC"	"Non-metallic"	"Clays"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88863	"10265829"	1	"Sulfur"	"S"	"Non-metallic"	"Sulfur"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88919	"10305487"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:36"
88955	"10265726"	1	"Iron"	"FE"	"Metallic"	"Iron"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
88956	"10265726"	2	"Manganese"	"MN"	"Metallic"	"Manganese"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
89092	"10240653"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
89095	"10265405"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
89550	"10240678"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
89732	"10183748"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:01:45"
89833	"10240646"	1	"Manganese"	"MN"	"Metallic"	"Manganese"	"Tertiary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
89857	"10240741"	1	"Flagstone"	"STN_F"	"Non-metallic"	"Flagstone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
89881	"10265428"	1	"Mica"	"MIC"	"Non-metallic"	"Mica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
89961	"10265406"	1	"Silica"	"SIL"	"Metallic"	"Silica"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
89969	"10241106"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
89973	"10265831"	1	"Gold"	"AU"	"Metallic"	"Gold"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
90055	"10240650"	1	"Talc-Soapstone"	"TLC"	"Non-metallic"	"Talc-Soapstone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
90260	"10240745"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
90261	"10240749"	1	"Gold"	"AU"	"Metallic"	"Gold"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
90372	"10240679"	1	"Aluminum"	"AL"	"Metallic"	"Aluminum"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
90404	"10265431"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
90725	"10240657"	1	"Kaolin"	"CLY_K"	"Non-metallic"	"Clays"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
90726	"10265408"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:21"
91201	"10240673"	1	"Gold"	"AU"	"Metallic"	"Gold"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
91211	"10168050"	1	"Granite"	"GRT"	"Non-metallic"	"Stone"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:38"
91502	"10240743"	1	"Stone, Crushed/Broken"	"STN_C"	"Non-metallic"	"Stone, Crushed"	"Primary"	"MAS migration"	"29-OCT-2002 09:00:24"	"USGS"	"29-OCT-2002 09:02:10"
